Nom_Gare;Trigramme;Segment(s) DRG;Position géographique;Code commune;Code_UIC;Id_Gare
Gallieni Cancéropôle;OGI;C;43.5730877, 1.4195801;31555;87497461;91750406-7ece-442f-8d96-58627dc8adb8
Galuzot;GLZ;C;46.6421069, 4.3300578;71486;87694638;15031242-411e-4bde-b4ae-4425e4864acb
Gambsheim;GHM;B;48.6948699, 7.8791884;67151;87212332;dca03a58-ecf2-4323-b5ee-a3c323ddddcf
Gan;GNJ;C;43.2335932, -0.391462;64230;87672618;3c248336-8d78-43b2-9356-6a3dbbaef4a0
Gandrange - Amnéville;GDG;C;49.2608222, 6.1358897;57019;87191742;85ffb066-20de-42ea-af8d-d693fd5c31c1
Gannat;GAN;C;46.0975964, 3.2047514;03118;87732404;5a13555f-4e43-4717-9857-228350417465
Gannes;GNS;C;49.5723315, 2.4370074;60268;87313262;a5275577-b2b4-4e32-abd3-00960c1bfca1
Gap;GAP;B;44.563693, 6.085638;05061;87763003;287e2199-098b-4e29-acba-ef9b86815fd4
Garancières - La Queue;GAQ;B;48.8106338, 1.7647546;78265;87393439;b2b7b1fc-5462-4c53-9006-19a967a8230a
Garches - Marnes-la-Coquette;GMC;B;48.83839, 2.18692;92064;87382259;6dcc686a-140c-4b85-b54f-43196e52f92b
Garchizy;GZY;C;47.0429987, 3.0858769;58121;87691436;72b96f05-cb42-4ed8-a08b-bfc1c105dac1
Gardanne;GDN;B;43.455992, 5.463332;13041;87751420;2c92d19b-8b21-4eba-85a9-4f6d9250d977
Gardonne;GAO;C;44.8347538, 0.3319427;24194;87584235;5af01bdc-e05b-441e-91a4-282738461866
Gargan;GAF;B;48.908159, 2.517109;93057;87113860;87c6d86c-dd20-4ecd-b9eb-122e9b7ca195
Gargenville;GGV;B;48.98318, 1.8089;78267;87381566;54078953-a83f-41a4-bc22-b154309cf744
Garges - Sarcelles;GAJ;B;48.97663, 2.39078;95268;87276196;81e75eb3-93f1-40a8-92cc-0389d3085d1b
Gauriaguet;GGT;C;45.0542936, -0.3992689;33183;87491225;d3403d8b-d006-4e40-8eaa-2a206a558253
Gazeran;GZA;B;48.6259183, 1.7718857;78269;87393348;1c3f492b-943c-44dd-ba1e-230063a7829c
Gazinet Cestas;GAZ;B;44.772218, -0.69949;33122;87582403;efa6525a-b691-4136-861e-025462a85923
Geispolsheim;GPM;C;48.5190515, 7.6843578;67152;87212258;040bf075-d905-435e-b7c3-628ccaa48fb9
Gemeaux;GMX;C;47.478542, 5.1293074;21290;87713842;689e3967-5a68-455a-86aa-de891ec6e810
Génelard;GEL;C;46.5812177, 4.2379965;71212;87694653;84f13580-f634-49eb-871e-d94a9237e5a5
Générac;GEC;C;43.7324379, 4.3434742;30128;87775791;af2fc1ac-13c1-4c69-85e9-e60292d402a4
Genlis;GLS;B;47.244579, 5.223406;21292;87713313;37de0a44-2d56-4125-a436-f526fbe5de13
Gennevilliers;GEN;B;48.93368, 2.30699;92036;87271205;f6da5f49-d8fc-4cbe-ba5c-bcb2ffbece05
Génolhac;GNC;C;44.3471626, 3.9516407;30130;87775213;5124eff6-d87c-4ce0-a148-2e0a70e138a8
Germaine;GEA;C;49.1277634, 4.0228976;51266;87171587;8a4e535f-c4c4-41c9-af16-246306dfb7f7
Gertwiller;GWL;C;48.4133621, 7.4663166;67155;87214254;46dc5561-b13f-40d0-a549-96d8f0cf0c14
Gerzat;GEZ;C;45.8335879, 3.1431045;63164;87734046;77a53bc7-5d49-45d2-82b6-a6faaad30a41
Gestel;GES;C;47.8029905, -3.4431341;56063;87476309;87604f14-a6a6-4af8-a24a-fa4a96f7b009
Gevrey-Chambertin;GCT;B;47.2274694, 4.999058;21295;87713503;f7a0d7c7-fb76-42c4-8733-88cf463439e5
Gien;GIE;B;47.699088, 2.636205;45155;87684290;b6bbe484-fd1c-423f-89ca-b26865cb3629
Gièvres;GSN;C;47.2787925, 1.6678267;41097;87576876;2e41ce49-0454-46f8-b1c4-f2e503610429
Gignac - Cressensac;GCC;C;45.0146074, 1.4831648;46118;87594325;ffd45abc-6a6e-4ee8-ac29-9718b5b5372e
Gilley;GIL;C;47.0500626, 6.4925676;25271;87718577;618262c7-4e95-4faa-b576-ff564ce63671
Gilly-sur-Loire;GSL;C;46.5370137, 3.7821607;71220;87694869;4aacf50e-9022-43e2-b39b-e642d9be29ba
Gimont Cahuzac;GAH;C;43.6330525, 0.8676246;32147;87611772;a9cc9eb9-e474-4875-8b33-64c5bbfa567d
Gironde-sur-Dropt;GID;C;44.583292, -0.0920127;33187;87582858;14076e7a-f4de-4d4c-87db-adef9b8dd835
Gisors;GIS;B;49.28512, 1.78455;27284;87381244;4f1cee77-067d-44bd-9334-64ef73ec0deb
Givet;GVT;B;50.14025067, 4.81798595;08190;87172130;3fa49af3-1f4f-4b69-9be3-11ad0e012f52
Givors;GIV;B;45.584948, 4.766086;69091;87722405;39e73a75-1a95-4423-9154-41d7aea9bf17
Givors Canal;GIC;C;45.5957662, 4.7725754;69091;87722439;7d0c2112-e356-4921-9a9d-c18d790e0312
Golfe Juan Vallauris;GLF;B;43.566501, 7.073578;06155;87757641;ce0bdfbe-ee12-48aa-8c07-a3ea26fd9014
Goncelin;GOC;B;45.341941, 5.974136;38181;87747477;44ac5415-71df-4f6f-97cf-3c654c5a31c1
Gonfaron;GFR;C;43.3171516, 6.2817644;83067;87755397;de2e2e26-7710-4960-b584-d2c29f7d864e
Gorges;GOE;C;47.1001487, -1.3058778;44064;87481432;03d7d35b-43dd-4311-892e-837dfaa9c72e
Gourdon;GOV;B;44.7419445, 1.389237;46127;87613141;e1e0c2ac-7d5d-4b37-b242-de08afa13265
Gourland;GUL;C;48.5609981, -3.1668191;22067;87473801;0ed22b5c-d13c-4995-9f88-e04ec380ea41
Gournay - Ferrières;GOF;C;49.4813674, 1.7380891;76260;87381293;12757456-a20b-490b-b60d-09afafb9f301
Goussainville;GOU;B;49.0240732, 2.4632464;95280;87276246;58946cde-a7d7-48cd-bf7d-5de4afa74fd8
Goxwiller;GXW;C;48.4327551, 7.4787296;67164;87214270;7fa7918e-5475-4195-a5c3-708177f0540b
Graffenstaden;GRF;C;48.5324375, 7.6897861;67152;87212241;ebf3f5a3-f6dd-49a9-ae8c-45c0c3c49f34
Graffenwald;GFW;C;47.7808232, 7.2247908;68375;87181131;3cc27e83-f9fc-4ce2-836b-f1c0dc3db3cf
Gragnague;GAG;C;43.696179, 1.567731;31228;87615377;b8a46f01-a27c-49ae-8025-e9df827b8ce8
Gramat;GRT;C;44.7734284, 1.7223028;46128;87613059;a93ebb05-2bc8-4d3e-96cd-9eb9e249cc40
Grand Bourg;GBG;B;48.648004, 2.435939;91521;87681353;f671ed82-6bc5-44c2-8b58-42fcf489bd3e
Grand-Combe la Pise;LGC;C;44.2098159, 4.0329591;30132;87775254;f06e4d49-9330-483c-b4d2-e4b80aeb8dac
Grande-Synthe;GSV;C;51.0026884, 2.3133547;59271;87281311;89cf50f1-6eef-4f13-a5d4-2eaae08ecae2
Grandvillars;GND;C;47.53763, 6.9785;90053;87184432;556e776b-8625-4c0e-9b2e-05d1ef983e8d
Grandvilliers;GAR;C;49.6593779, 1.9384836;60286;87313734;5b8e94b7-2492-4635-84bd-efbe8d5f1510
Granville;GRV;B;48.838456, -1.587757;50218;87447680;95ebfe2f-d33b-406b-bb1e-e9d49fc89ba0
Grasse;GRA;B;43.653317, 6.925524;06069;87757724;1cd52a26-187c-4b6a-bc74-2afd246bb860
Gravelines;GVL;C;50.978736, 2.1232852;59273;87281246;f842d53a-8d2d-4d4a-a4d6-b28762ec380b
Gravigny Balizy;GBI;B;48.6851718, 2.317846;91345;87393645;a2ddf182-2881-4994-afbc-d7fd946612c5
Grenoble;GRE;A;45.191493, 5.714584;38185;87747006;803b5973-6581-4d53-8ce6-8a7c74b9bf67
Grenoble Universités - Gières;GRS;B;45.184877, 5.78474;38179;87747402;b712bf5c-e4f7-49c5-85cb-0b060a587100
Gresswiller;GEI;B;48.53334, 7.42468;67168;87214593;88299ba7-c326-40cd-a560-aece0be2c781
Grésy-sur-Aix;GAX;B;45.7245161, 5.9221751;73128;87746107;b9fcf992-f966-4aaa-adb0-7f3ba0cd5d27
Grésy-sur-Isère;TGG;C;45.594432, 6.2588584;73129;87741611;b7f4b010-fd1a-403b-bc40-ac5e932050a7
Gretz-Armainvilliers;GZT;B;48.74544, 2.728824;77215;87116012;29e1d6d2-6039-4cf5-acf9-ba53dfdff51b
Grigny Centre;GGG;B;48.65343, 2.395797;91286;87681379;3f519c5f-4abc-4672-842f-c6e5fb7542e8
Grigny le Sablon;LSB;B;45.6072601, 4.796144;69096;87722298;2c31d1b2-4582-49fc-abe3-6140f8b26ec2
Grisolles;GRI;B;43.8269619, 1.3023292;82075;87611673;8d6c431e-d82e-48c0-b66e-bbbdd5f1ea40
Groisy - Thorens-Glières;GTC;B;46.0111205, 6.17568;74137;87746248;d3171018-0844-478a-99b7-f5c45b26f374
Gros Noyer Saint-Prix;GNE;B;48.99682, 2.2588;95219;87276592;289f0de7-0afa-4428-9f2f-45db9cb1b0a2
Groslay;GNX;B;48.98462, 2.35358;95288;87276360;ebb3f5d3-8b18-4d1f-9a6b-1bdadc53271e
Guérard - La Celle-sur-Morin;GCM;C;48.810588, 2.954783;77219;87116269;cc912fbd-7638-44a1-b99a-0212059bea65
Guéret;GTJ;C;46.1741863, 1.8793855;23096;87597609;495a24c6-db81-484e-8a68-fbc5ac7d785f
Guéthary;GTH;C;43.4253491, -1.6098615;64249;87673459;b2108106-cf3a-4089-9754-cc6a7fc0bc1e
Guichen - Bourg-des-Comptes;GBC;B;47.9350963, -1.7601845;35126;87471151;e7c4e5a1-248a-4945-8e13-67af71fba77e
Guignicourt;GUI;B;49.434862, 3.961334;02360;87171736;e3d3098c-71cd-4672-83f9-654e3b0873a1
Guillerval;GUE;C;48.3744455, 2.0598748;91294;87545129;1ea6d67b-399a-416e-a89a-aef536704e7f
Guimiliau;GMU;C;48.4852675, -3.9996163;29074;87474296;ccd53977-7a91-4fa2-83cd-f5e4f1dcf192
Guingamp;GGP;A;48.555659, -3.143343;22070;87473207;ea26324a-bd66-4fb9-a20e-bae39af993d4
Gujan-Mestras;GUJ;B;44.640454, -1.06906;33199;87582619;e3c6bfe7-f84a-45dd-9914-31d5d40e5fb6
Gundershoffen;GUF;B;48.905261, 7.6535345;67176;87213223;34a6e9c3-a7bc-4f90-abb6-2261073f4049
Gunsbach - Griesbach;GSB;C;48.0414908, 7.1748407;68109;87182386;5cec534e-2462-4f23-9b1f-db9d10827666
Habsheim;HAB;B;47.737691, 7.417979;68118;87182089;3ed1bf6e-fcc3-472b-b391-9bb55a791f23
Hachette;HAC;C;50.1582852, 3.7434526;59353;87297523;d0e3769a-2902-4d5e-b821-f2953ae0a86e
Hagondange;HGD;B;49.25356, 6.16448;57283;87191114;dca4abf9-c5bd-4fc4-a7b4-0443e6787bac
Haguenau;HAG;B;48.8134498, 7.7827255;67180;87213058;0861af25-9c27-41b6-bcd3-228ebb014c17
Halsou - Larressore;HLS;C;43.3781301, -1.4279003;64255;87673640;f9c6cfe8-50b8-4436-a182-58a56bcee806
Haluchère Batignolles;HAD;B;47.249142, -1.5224436;44109;87590331;34c7bbab-4ced-434d-a76d-1e8b27b54e2c
Ham;HAM;B;49.73985, 3.07052;80579;87313494;ceea862c-a10a-4f12-9a3f-fbc29772014f
Ham-en-Artois;HMA;C;50.5900401, 2.4657764;62407;87342261;202eef4b-8265-497e-89c0-835867d0c4b1
Hangest-sur-Somme;HAS;C;49.9822011, 2.0661412;80416;87313114;fba8abea-ae33-4edc-b297-1088b7837cbf
Harfleur;HAF;C;49.5136336, 0.1989828;76341;87413302;cae90e87-4019-453c-be9b-18e351c9d28d
Hargicourt - Pierrepont;HGI;C;49.7138593, 2.5317673;80419;87313338;5c07f7ed-7f3f-4878-93f5-3551d12aa63d
Hatrize;HZE;C;49.1934741, 5.9071141;54253;87192724;2f8bfaee-480b-4f40-8a7f-d231cd6590f0
Haubourdin;HAU;C;50.6070495, 2.990153;59286;87286096;f7fd5515-4b95-433c-a6b4-2339589c94d5
Haussmann Saint-Lazare;HSL;B;48.87478, 2.32862;75109;87281899;69a5f787-dba4-4e73-92e2-b03d8aed840b
Haute Picardie TGV;HPI;A;49.859182, 2.8319;80002;87313882;b81abb96-ec3b-4efc-8f27-711f3c3c0833
Hautmont;HAT;C;50.25398, 3.91522;59291;87295568;69c65b5d-9d99-430a-8653-0647d78c3eb1
Hayange;HAY;C;49.33053, 6.07245;57306;87191239;c7746bb6-e88e-4479-835b-66313d7106fc
Haybes;HYM;C;50.0116888, 4.7045378;08222;87172106;b5a616d5-8447-47bf-aa96-89492229aa5c
Hazebrouck;HZK;B;50.72501, 2.54129;59295;87286302;79857435-35e7-479c-9e69-ea1b0331b8fa
Heiligenberg - Mollkirch;HEG;C;48.5273135, 7.381426;67299;87214627;818c4040-bbaf-4190-9a2b-4b3c67834100
Heilles - Mouchy;HEC;C;49.340531, 2.2725858;60307;87316398;6b38538b-50e7-4cdc-a65f-a340ff07d3a3
Heilly;HLY;C;49.9435191, 2.5396593;80426;87316059;2bf38ec4-8c92-4243-87c5-baaf73c2e293
Hellemmes;HEL;C;50.6226402, 3.1149328;59350;87286062;fb5d94cb-b0f1-4cdb-bdb3-fa35dc6e83a1
Hendaye;HED;B;43.353132, -1.781724;64260;87677005;7d6d7c6f-0b9d-40d4-92d0-ec456abd2bce
Hénin-Beaumont;HBE;B;50.41706, 2.95211;62427;87345157;4566c5c3-1e2d-4e2d-b3e5-b12f2787fd47
Hennebont;HEN;B;47.7990019, -3.2857467;56083;87476259;ab7c46a7-d46e-4478-bc45-bbdac1f8a742
Herblay;HRY;B;48.99042, 2.16208;95306;87381889;1c52d3b8-b028-4c45-a12d-e856bac82b8d
Herchies;HEE;C;49.4879546, 2.0109273;60310;87313692;472ad138-c004-4ff2-b834-11cbdc40ba1a
Héricourt;HCT;B;47.5729701, 6.7691977;70285;87184507;f9a01c69-a187-426c-b235-197e367c4c4e
Héricy;HER;C;48.4424848, 2.7605339;77226;87682435;eb6c4f2e-c6b5-47d0-8ec0-375ab58102e7
Hermes - Berthecourt;HRB;B;49.3544055, 2.2416554;60065;87313585;61092da3-cf1d-4c7b-80d0-e0f3b6bc6447
Herny;HYI;C;49.0036084, 6.4769285;57319;87193383;92b7a5f2-60ed-4827-8fd1-c856ca50df91
Herrlisheim;HRL;B;48.7279056, 7.9102594;67194;87212340;a1ca5a68-2591-462f-a455-47919f4822c2
Herrlisheim-près-Colmar;HRH;C;48.0166417, 7.3206381;68134;87182329;230e2cad-491d-4a8c-a880-6485a6f7e1da
Hesdigneul-lès-Boulogne;HES;C;50.6609475, 1.6669967;62446;87317107;c32045cf-fc3a-4833-8882-c3ccec995dbd
Hesdin;HSD;C;50.378286, 2.0351881;62447;87317222;0f38b7ce-7758-4d6c-ae5d-331f30b0f215
Hettange-Grande;HET;B;49.4076754, 6.1566738;57323;87191163;38db14bf-7ea4-4436-87a4-86ad1b2a6c64
Hirson;HIQ;B;49.91455, 4.08432;02381;87295063;95e64a3c-7d66-4dfc-aec0-f02893e2060b
Hirson Écoles;HSO;C;49.9288321, 4.0861491;02381;87324335;4674204a-1988-47b7-a6d6-a7a723eafb41
Hochfelden;HCH;B;48.7554199, 7.572355;67202;87212167;ba438cc4-a6ce-4238-9672-48c46e156311
Hoelschloch;HHH;C;48.9163252, 7.8314949;67487;87213413;1501ec74-f78f-411c-ab16-239262be1d5b
Hoenheim Tram;HMT;C;48.6285976, 7.7581387;67204;87338517;8508eca6-c93a-47a8-bf5f-57a8d5c8d0a6
Hoerdt;HOD;B;48.7029518, 7.7794059;67205;87213686;f44a1afd-0e99-477c-9834-a9df787281ec
Hoffen;HFN;C;48.9312475, 7.933587;67206;87213447;ab28dc5a-ae11-434b-b8c9-dd791b7f4d69
Hombourg-Haut;HOH;C;49.1261085, 6.7742703;57332;87193276;da0c56a3-01b8-4d79-a7f2-6e73bf5092fb
Homécourt;HOM;C;49.2182988, 5.9991714;54263;87191692;3f757881-226f-45da-8943-9743c954f2b1
Houdan;HOA;B;48.7958005, 1.6027371;78310;87393462;9b17f351-d47e-48f4-98d7-88895d50f054
Houdemont;HDT;C;48.645478, 6.1797255;54265;87141473;d63b002b-f684-495b-b84b-ea0747f7bda0
Houilles - Carrières-sur-Seine;HAR;B;48.9199636, 2.1850828;78311;87386409;03f70726-c3a1-4f1b-a829-10da37eb4c7f
Houlgate;HOE;C;49.3000711, -0.0772276;14338;87444406;82713283-9aba-40d7-92c0-2329c8a4ed18
Hundling;HDC;C;49.1066949, 6.9775394;57340;87193540;cc56809c-15bb-4cb8-95b8-6323e7b849fb
Huriel;HIL;C;46.3714332, 2.4762569;03128;87641217;58fda4bc-eee1-4901-b2ae-d877685a01fd
Hyères;HYE;B;43.108867, 6.124223;83069;87755629;2d471998-2e2a-422d-80ad-03e0555c2ab4
Igney;IYA;C;48.2709639, 6.3995463;88247;87144089;b4241809-4cec-488a-9328-5b38c8659f07
Igney - Avricourt;IAZ;C;48.6467012, 6.8053062;54035;87215103;121454c2-75b0-4332-94ec-9554d753bb72
Igny;IGY;B;48.7399008, 2.2313626;91312;87393561;39f3a3c9-31a9-4bef-94c5-bc139669dd0c
Ille-sur-Têt;ILL;C;42.6682396, 2.6242863;66088;87784561;3d5fbcd5-4c7e-4960-b361-82023ef63177
Illfurth;IFH;C;47.6764322, 7.2685712;68152;87182204;68637c4e-7cd4-4943-98ce-fdefac114499
Illiers-Combray;ILC;B;48.303937, 1.2448745;28196;87394437;7efe216c-196f-4d9c-a29a-f14df5621dac
Imphy;IPY;C;46.9333537, 3.2597113;58134;87696450;c3f54f87-27ba-45e8-804a-51eac8d41677
Ingersheim - Cité Scolaire;ISC;C;48.08883, 7.29823;68338;87303875;d5992286-10ea-450a-bed4-f229fdec6e16
Ingrandes sur Vienne;IGR;C;46.8746283, 0.5691164;86111;87575134;48dec4f7-793c-4881-97ca-12bb20a1d150
Ingrandes-Le Fresne-sur-Loire;IGA;C;47.4056382, -0.9210198;49160;87484360;c0892e24-eb04-4b0e-8d29-0f5d9a56e24e
Ingwiller;IGW;B;48.8723277, 7.477155;67222;87213785;0c28405a-32e2-4349-a54f-468f77acb078
Invalides;INV;B;48.8619133, 2.3150151;75107;87393033;b4524294-b039-4ac1-8dce-730d1d90132b
Irigny Yvours;IRY;C;45.69002, 4.83229;69100;87722249;bc0f80da-cfa8-4dd0-b6e7-c72e7a83a748
Is-sur-Tille;IST;B;47.520454, 5.129481;21383;87713859;1c90fae3-4948-4e87-97c9-259e44514f0c
Isbergues;BIO;B;50.61399, 2.46277;62473;87342279;3781c7f4-650b-4c49-845d-68981cc14301
Isles - Armentières - Congis;IAC;C;48.9980994, 3.0072998;77231;87116616;10de014a-1a52-4dd2-9a97-b325b884779c
Issé;ISE;C;47.6268289, -1.45068;44075;87481622;534fcb4d-2f3c-445b-920f-af419f4c9199
Issoire;ISS;B;45.543884, 3.25398;63178;87734202;4574abab-6e64-4597-802c-8b53a3ef78d8
Issou - Porcheville;IPO;B;48.97931, 1.78532;78314;87381574;d4858dd9-1322-4bce-8317-da0951465eb8
Issoudun;ISK;B;46.948763, 1.985834;36088;87597062;cae8dfb0-5c33-4164-aa8a-afd92127146d
Issy Val de Seine;ISP;B;48.8295555, 2.2635936;92040;87393306;5f66f158-a879-4187-8f9a-268a4f11c846
Issy-les-Moulineaux;ISY;B;48.8201001, 2.2593469;92040;87393074;3bc92b22-0908-42a8-b016-b13660568e3e
Istres;ISR;C;43.5153953, 4.9804272;13047;87753418;b1f5fde1-acda-4cda-b053-fddd5d32e68d
Iteuil;ITL;C;46.4841223, 0.3168298;86113;87577403;e40700a5-b828-4d1b-a951-2c37a40cebac
Itxassou;ITX;C;43.324043, -1.3956111;64279;87673665;64e6efac-947a-495d-badd-214e3965b54d
Ivry-sur-Seine;IVN;B;48.814371, 2.39099;94041;87545301;c8d51cfb-bf8c-47af-8f6d-26a9be045d31
Iwuy;IWY;C;50.2255015, 3.3298634;59322;87345397;02cde5f7-9b01-45a9-afbd-1ba4b4f424b7
Janzé;JZE;B;47.955364, -1.497538;35136;87471334;e3a7ba21-6228-4ac6-a1a1-b3e49c08f8a6
Jarnac;JCB;C;45.6711292, -0.1777613;16153;87491472;cfe5862b-737b-4495-8b56-1fe1a79f57b0
Jarrie - Vizille;JAV;C;45.0854543, 5.7424487;38200;87747535;1186ccc7-71ad-4403-bb0d-cbd5639d31a7
Jarville-la-Malgrange;JAR;C;48.6698381, 6.2024643;54274;87141010;a7ee9db3-b184-4963-9ee6-eaa937228949
Jaunay-Clan;JAU;C;46.682044, 0.3816535;86115;87575217;7193a54c-b056-4215-9364-72201dbbe69e
Jaux;JAX;C;49.3868029, 2.777316;60325;87272013;0fe5d983-bb2a-44e9-8d79-661207d3a0af
Javel;JVL;B;48.8462046, 2.2768401;75115;87393066;db7834bd-43d7-492a-bd5a-293dec51ca6f
Jeumont;JTJ;C;50.29606, 4.08645;59324;87295014;28b9c513-9edb-4a7b-b2e9-a711fdd92f4f
Jœuf;JOF;C;49.2250083, 6.0177021;54280;87191700;4193b032-075e-410a-bc4f-eea7a5b68bd5
Joigny;JOI;A;47.973843, 3.393082;89206;87683243;779bc009-659d-45ba-a973-7434ad06cac0
Joigny-sur-Meuse;JGY;C;49.8336807, 4.7672389;08237;87172031;111eb2e0-431d-47c1-9f4e-e17e1ab8b7af
Joinville;JQI;C;48.4442977, 5.143503;52250;87175091;610ab240-8d65-4e11-bc0b-6e6c8cb20e0c
Joncet;JCT;C;42.5615245, 2.3111464;66193;87784710;397ef958-96b1-4205-b1d3-6a8cf364b13e
Joncherey;JYE;C;47.5262, 6.9988;90056;87700153;9ffc7551-e7bf-41a9-8140-ab229c1d8bd3
Jonchery-sur-Vesle;JYV;B;49.290057, 3.819422;51308;87171314;d2add309-f437-4837-9df3-c152b8d742bf
Jonzac;JOH;B;45.4387456, -0.44164;17197;87491142;55c1a291-8b49-4468-98ae-34119f05e118
Joué-lès-Tours;JLT;C;47.3541741, 0.6675586;37122;87571885;43c4740b-c8e0-43ee-ab87-a06e1dd8a83b
Jouy;JOY;B;48.5102582, 1.5573972;28201;87394155;6690a5e7-45c9-4723-b48b-23f781b707a8
Jouy-en-Josas;JAS;B;48.7650042, 2.1635294;78322;87393512;7ea89fd8-789a-4fb9-8016-6a0e496ad177
Juan les Pins;JAE;B;43.570896, 7.11144;06004;87757666;350f10bc-24ca-426d-9477-53b392b2a54e
Juvisy-sur-Orge;JYS;B;48.68917, 2.38267;91326;87545244;72a0f993-451e-4b5a-bb32-d162e42906ce
Juziers;JUZ;B;48.99244, 1.84579;78327;87381558;4e0e9926-ac51-440b-bbce-7e9dd3e053f6
Kalhausen;KHS;C;49.0350585, 7.125352;57355;87193664;c1a2e086-9f2c-4391-bc67-d2ec50a9c7f1
Ker Lann;KEL;C;48.0429857, -1.7398306;35047;87159947;3aeeec45-55a7-4d53-98d4-b44e06c82edd
Kerhostin;KHT;C;47.5369524, -3.1363795;56234;87476432;ddbe25e0-c67d-482b-895f-fcfaf2f8989c
Kerhuon;KHO;C;48.4096627, -4.3882136;29235;87474213;dd83572f-eeda-4d00-a717-6fe052027ec9
Kilstett;KIL;B;48.6793065, 7.8549031;67237;87212324;0fd90dc8-2c68-473a-a9f7-bdf0dc14ad2d
Koenigsmacker;KER;C;49.3965538, 6.2735503;57370;87191619;94e8f813-543b-42be-9f33-3b69eee1a8b1
Kogenheim;KEN;C;48.3389532, 7.5353085;67246;87214114;7a9cc91a-3196-4ce1-af75-077f2c902784
Krimmeri Meinau;KRI;B;48.56358, 7.75259;67482;87338525;be79006e-a8ea-418a-88fc-1003f926566a
Kruth;KRD;C;47.92396, 6.9690938;68171;87182642;08195857-b27d-4074-8db7-487f939cd883
Kurtzenhouse;KUR;B;48.741862, 7.8130449;67252;87213660;baacfa44-96f8-4a1e-b465-6276f0a8ad95
L'Abbaye;ABJ;B;48.922211, 2.516874;93046;87113886;5a28f9ff-e2c7-477d-88d6-ea4431bf910e
L'Aigle;LAE;B;48.766229, 0.620014;61214;87444638;50f4287f-abe7-440f-a711-c5e15cac02cd
L'Aiguille;AGF;C;45.7783702, 1.2049024;87021;87592634;7411159b-85b9-41ed-9375-1944c838d879
L'Arbresle;LBL;B;45.833299, 4.618319;69010;87721431;0f839ad5-dac6-4db2-b445-0712bb8fbe95
L'Argentière Les Écrins;LEE;C;44.7909802, 6.5564162;05006;87763557;090f1c41-ea61-4055-aa03-054c77a6014d
L'Ariane La Trinité;ATJ;C;43.7343716, 7.3025298;06149;87751529;c75bf34f-e23a-4b45-ab2e-73b3183d9447
L'Estaque;LES;B;43.363628, 5.3213598;13216;87751602;ad606f15-1609-40e4-92bf-f0fc91ad66ae
L'Etang les Sablons;LEB;B;48.872302065217156, 2.0688744062680113;78224;87726109;7bddcfd9-8e78-453d-a3c9-ec7fbffafc66
L'Étang-la-Ville;ELW;B;48.86822, 2.0766932;78224;87382473;41fe3a4a-2c5f-4500-a5e2-4db59b575a03
L'Herbergement - Les Brouzils;LHB;B;46.9069172, -1.3712431;85108;87486126;83a2b378-2352-4eb5-8ba2-9d5afc72bcd2
L'Hermitage - Mordelles;LHL;C;48.123142, -1.8192987;35131;87471060;bce09be8-1e67-415b-bffd-8e073a424f35
L'Hôpital-du-Grosbois;LHO;C;47.1691016, 6.2130861;25305;87718528;63727a78-8e86-409c-8d52-a3ee115787b6
L'Isle-Adam - Parmain;IAP;B;49.11482, 2.20976;95480;87276527;3be201d5-9c5f-4b1e-b226-ca54fcd5760b
L'Isle-d'Abeau;ISA;B;45.607645, 5.21969;38193;87761239;3a38da4f-6515-410e-8bd6-807d0121acbe
L'Isle-Jourdain;LIJ;B;43.617185, 1.089829;32160;87611806;d00f3ded-0d3a-4a09-918d-de638840ede2
L'Isle-sur-la-Sorgue - Fontaine-de-Vaucluse;LFV;B;43.917393, 5.047615;84054;87765479;458aa062-bb8d-4d00-b018-77a3fa72c0b0
L'Isle-sur-le-Doubs;ISD;B;47.4473777, 6.5812614;25315;87184572;bcc0c6b5-e0c8-4e59-a719-9522af65f8b4
L'Isthme;LIH;C;47.54653639699773, -3.1335359717958777;56234;87476275;c4c2f9ac-6e1c-4747-b4af-6783cd978b5f
La Barasse;LBC;C;43.2858384, 5.4845101;13011;87635581;a38afc26-e5f2-4d41-a142-af2c5b0f4020
La Barre Ormesson;LBJ;B;48.96633, 2.31688;95197;87271171;75278f22-627f-4102-8a70-13691b1b8e63
La Basse Indre - Saint-Herblain;LBI;C;47.2040872, -1.6603088;44162;87481069;1ceec065-0120-4cab-93b2-d89e3c3f9279
La Bassée - Violaines;BII;B;50.52799, 2.80482;59051;87342436;1d7a1149-ae18-4427-9f52-bda8496eb974
La Bastide - Saint-Laurent-les-Bains;LBS;C;44.5934829, 3.9042849;48021;87775171;63d6599b-0087-4a70-b84b-54761ef280f3
La Baule Les Pins;BFP;C;47.2835196, -2.3648441;44055;87481697;a19978f9-760d-47f9-bf16-82cf1faa5e3b
La Baule-Escoublac;LBE;A;47.28869, -2.389102;44055;87481754;321cd7e5-f7ab-45a5-9329-70a8d8f800b3
La Bernerie-en-Retz;BNX;C;47.0832616, -2.0341408;44012;87481267;788bf95b-79a2-48d2-89f9-78047e1c8bfe
La Bohalle;WBH;C;47.4342356, -0.4000426;49032;87487843;89e38717-9a55-4e49-ab94-ae591bc46233
La Bonneville-sur-Iton;BVU;C;48.9884615, 1.035014;27082;87387142;fa69ea43-0e25-4447-a4af-fbbd592ff761
La Borne Blanche;BBN;B;49.126985, 2.5058656;60482;87276287;4551a87d-b7a1-4dd7-ada8-c3c0b73383ab
